# mvp-tdem synthetic raw EM log v0
seq,t_rx,polarity,g00,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19
209,504.18000000000001,-1,-51481.120084360009,-25736.143143261535,-12512.902082915607,-6483.3054351965839,-2952.733266703392,-1493.0539756458152,-717.81165337409493,-381.30288836859137,-175.5240286766535,-91.568970444194903,-47.275928758165001,-23.328904217984164,-10.383729977632669,-5.4901416039504589,-2.5647601681504559,-1.2655411211665393,-0.695426898539653,-0.28532871834728263,-0.23633577125945068,-0.019907052874967399
210,504.19999999999999,1,51507.710184127573,28027.535505496253,12730.814332176094,6299.8921584045775,3103.1046230581078,1544.1804997675495,752.82821967223947,375.08441279819425,165.94006020976022,91.626631668323228,45.046709465142442,22.954518562472622,11.463841490883496,5.3520882343961835,2.6554956143625068,1.292614544859489,0.64987908593794053,0.3088488569811092,0.17546845645999148,0.058209613552725886
211,504.22000000000003,-1,-52859.800407753959,-27460.878342885822,-12937.668459701579,-6158.9731638928342,-3025.3800646167933,-1546.2154828144462,-734.42942580352189,-358.91320250902993,-189.03966203859301,-93.346707474034929,-44.562539088312022,-22.450112188747731,-11.081192244428712,-5.5036685804162966,-2.8113874494340116,-1.2220630661292737,-0.58915231309919769,-0.30121558008904764,-0.14012714525905459,-0.1027538367611406
212,504.24000000000001,1,52545.061276424276,26174.180092549086,12752.182145335088,6551.6945266410785,3198.3902167102283,1593.6564357794014,752.82005431584855,390.22113434976319,177.96799003477406,87.586997762332942,43.509261504275592,22.247507767799437,11.342460413457591,5.3495269816322004,2.658590585259009,1.3616327126396948,0.63218783368331644,0.32863658709444821,0.1054029805260145,0.1026448659846118
213,504.25999999999999,-1,-54538.923225157188,-26523.016889247017,-12869.17444225725,-6347.9092952533319,-3056.2116826890301,-1576.3087658330428,-794.34135842034459,-370.273643683177,-188.61120863221825,-92.704739522864415,-45.066591379660487,-21.253069226176287,-10.503932075479678,-5.3394372809905617,-2.5075780772347458,-1.3889184663416472,-0.66153371960897034,-0.29833528342711541,-0.14728670192478963,-0.054965158788612439
214,504.27999999999997,1,52696.144633330427,25120.433938376347,12274.722250883548,6064.7689987438625,3196.193509324622,1486.6503190036117,767.1754325186065,378.10543640587395,185.23082408805672,92.696568252739539,45.259711549460846,20.403651169770043,10.901874128088229,5.5458903768129773,2.7670319384772002,1.3705884921983622,0.63705047775005097,0.33692356959022846,0.1283767553413262,0.16044180402065669
215,504.30000000000001,-1,-53864.364459636716,-27689.004319845117,-12751.759394895022,-6379.0752745791297,-3019.9647772956409,-1531.7699824710317,-726.37240219416537,-384.94239591964543,-187.85341734041458,-90.675079852051383,-44.951719832099137,-22.787237380942752,-10.633537494182313,-5.4337433979940304,-2.6213004672774698,-1.2612065783987789,-0.72393066774669479,-0.35559014215022849,-0.17660333033704209,-0.02514458318441903
216,504.31999999999999,1,56094.990385508863,25183.343315667844,12480.872594986924,6576.8418915286293,3097.361441952803,1485.1719434876795,795.14316325851007,381.78317103418345,183.3909358572715,88.381784583640766,47.841802140662693,22.284188763060595,11.413460256373803,5.5289776414326086,2.6994027987937339,1.2706025835095867,0.66951684683265456,0.36411541483610455,0.09686883243560844,0.10895659082680381
217,504.33999999999997,-1,-55038.09178400402,-27003.551796422456,-13430.102812683879,-6374.8462102679105,-3056.7142090595389,-1637.2880369033812,-725.51517618699881,-360.49937498967142,-188.71809341916821,-95.869072520658023,-45.338991304996568,-22.891380708997794,-10.284182431112853,-5.3136613783769624,-2.4883184182814508,-1.3832244470890582,-0.55918693285324739,-0.26587078255279351,-0.14634821379410454,-0.1480453468939949
218,504.36000000000001,1,50409.19626770504,27367.567300990195,13449.250521525037,6170.7213938436871,2900.5957166191906,1536.4756073097592,785.91102909413485,394.48962144931153,180.79059960735805,96.308783267559676,42.028434232586328,21.967366995386968,10.838626079288218,5.5465581187483295,2.7846874737715943,1.2968840109885933,0.61959963901770543,0.27905760244327094,0.11318206065013843,0.14300837739680894
219,504.38,-1,-53349.012632870559,-24714.275185381633,-12694.484967554035,-6484.5505985973532,-3156.2025809802049,-1440.2982922301662,-764.98957495665377,-380.76889505993444,-192.82015328991446,-89.682101045902371,-41.996765282770752,-21.45417760561617,-10.529255331869271,-5.5918600615337342,-2.4066508303130618,-1.2818534102797408,-0.70412128282382214,-0.3821576032346925,-0.15358162548789783,-0.056982659849275114
220,504.39999999999998,1,52020.857802900922,25848.491492506048,13085.733245093566,6431.6565417020211,3338.5942194029685,1560.0483679367208,786.57433652628436,364.46756890889344,188.51856578959541,89.620196147753063,45.605966112804957,22.653375173878402,10.922686412153947,5.7839117788163827,2.742036690161139,1.3811927042197147,0.68270831591088454,0.3173202657989509,0.23426891963565208,0.050124227397347905
221,504.42000000000002,-1,-54035.834728946233,-27005.125854744787,-13421.403108160295,-6478.2619682788745,-3236.9870396794267,-1509.0578194405616,-781.26895995317238,-386.77503388136273,-193.9564957296393,-86.810264636118333,-43.761731901202509,-22.723336333568749,-10.096618737901668,-5.5320709004122,-2.6770368373509705,-1.2693193760926678,-0.58308249085995045,-0.29844463425652301,-0.20042433511572422,-0.057892634810518144
222,504.44,1,55333.917137936987,26662.520286623243,12631.225496421946,6426.5684673407359,3060.0292682012673,1559.239869717939,772.04512265943833,361.13170605608303,186.5594269269167,91.177115116096644,45.793972643524754,22.745318073288082,11.098499851511056,5.3846394556383919,2.6990568379934237,1.2731930168337733,0.60694378403671556,0.28484809856444776,0.11501026082313461,-0.0018729251482367821
223,504.45999999999998,-1,-54552.840755759949,-24887.266937548462,-13069.056162643497,-6603.9710869311984,-3194.0970294871881,-1520.5150665746914,-738.77788159670786,-377.54091728044637,-186.97761605985568,-91.678189700696251,-44.804591156185573,-21.511882414868371,-11.078416254991502,-5.582458907372347,-2.6931375249395204,-1.3168994153147728,-0.73154239208758176,-0.29852224793879195,-0.20608592256070613,-0.006066317260234726
224,504.48000000000002,1,54687.90484617051,27540.346081798783,12626.122834269932,6225.308221108744,3191.3593751051562,1511.0678629792967,754.0513691859984,386.46113365540612,182.52873650224055,86.03929606802923,43.331620109356614,22.282320304759907,10.288719371240589,5.446781212473689,2.4961036350589954,1.433926468620746,0.69728890124870324,0.28854466754731528,0.14174722832129222,0.074157828435162443
225,504.5,-1,-52127.28371901127,-26406.260049911711,-12767.122197039556,-6231.2264512389474,-3094.9662638458376,-1503.2138342839114,-759.18928891923474,-385.74457746494147,-188.27233476353226,-97.977380423371372,-42.560855316088244,-22.749154077109669,-11.031449007063717,-5.5981437597713306,-2.7887073957880109,-1.2554349447161095,-0.62917302223986549,-0.34022095529407004,-0.16415775081797562,-0.13370356994020194
226,504.51999999999998,1,57389.91487027939,25365.92177153903,12273.717501738025,6455.496242563755,3064.819220507552,1555.0605617702975,767.01443565049715,378.52565617419987,182.80455680217756,93.605337621251422,45.072699853456378,23.230314749476236,11.022154313043606,5.3528579324784387,2.521653990937661,1.346960431379129,0.62628432585679539,0.27069954150682135,0.17817222231151686,0.071702128794107228
227,504.54000000000002,-1,-53674.710080737139,-26489.608101493661,-13009.074752279919,-6386.8468029343039,-3048.5671838275471,-1560.3403651390452,-750.19711463145427,-369.10534824595447,-186.24224011020897,-94.54660794437595,-45.725797617458085,-22.1166945209633,-10.855396397609701,-5.5541064021822786,-2.5157123726225659,-1.314589012325831,-0.62605844271669708,-0.30074669536623494,-0.12927203317632846,-0.064031991980183847
228,504.56,1,52372.304049933628,26598.642603175645,12960.226828847181,6348.4336342136221,3324.1281738728285,1576.2583403742362,759.90699055272455,382.42751852166037,181.87425583450332,91.278781313553665,45.087607518455556,21.623783009551587,11.294242858379183,5.3946510605012081,2.7045734459382156,1.3296798238480707,0.72576300098958746,0.32153047380399313,0.18725428703042779,0.10506887945149213
229,504.57999999999998,-1,-52491.353690790515,-26900.59501778903,-13042.991291224907,-6407.1288367851093,-3427.7638655445535,-1484.9648172460898,-790.7862492434723,-370.98566138139819,-188.31332593678323,-99.59140652728523,-44.229502036134058,-22.013458691607656,-11.095863332450033,-5.2933610468670302,-2.7546741711427827,-1.2988463755508504,-0.70036638078283731,-0.26144213811564881,-0.23556552249677687,-0.046251316514741549
230,504.60000000000002,1,51741.612465941595,25557.254033322748,12726.506555195478,6278.6767753775976,3133.4304471295632,1511.2020230684782,784.84081632929019,371.83857484473089,182.56842537529795,91.408789936181307,46.895651696637607,22.684953055636374,11.066108377057242,5.2430142800202422,2.6097169687969917,1.3517740921731374,0.62156456280219186,0.4057313637823991,0.14753161685237529,0.018294023439499939
231,504.62,-1,-50952.277534900109,-27114.468481094937,-12662.243580434519,-6499.628363777615,-3280.7376603744442,-1525.4157388625322,-762.59107684709272,-365.85594903703168,-185.50894934549083,-99.6597902295469,-46.572088194505007,-22.208330975304431,-10.847207527807679,-5.408762706480017,-2.7840167283775461,-1.312548451647245,-0.70567277109584559,-0.30217670855645878,-0.14734108755939493,-0.078173230178201311
232,504.63999999999999,1,54108.370969503325,25749.374174671386,13705.456025969377,6410.0907627233055,3129.4106040757579,1424.7865250067316,783.37120194505871,381.93526743862344,188.27837528815874,91.37338452765195,44.735289911484209,22.196153694146073,11.236299234384784,5.5452847308805051,2.6547087091105941,1.4089235791890953,0.69758041805864535,0.24935115788933596,0.12606500878079577,0.055977957596137266
233,504.66000000000003,-1,-55445.452861881764,-28748.569784257354,-12886.747097463138,-6386.3718246402732,-3228.8273887368773,-1525.0382652009091,-765.55947481495343,-375.99827685157186,-172.91727805109977,-92.772008388494342,-45.258933330142654,-23.360274248793178,-11.020931489132266,-5.2852969687386215,-2.680207793101828,-1.2912909536113186,-0.62971855881524352,-0.33191455046118923,-0.17967090595643534,-0.053022427629172496
234,504.68000000000001,1,54370.261596596079,26569.689499900891,12909.707482580747,6451.0103553729605,3324.579879161593,1536.1935621834994,757.80191668415478,361.2641249642711,187.35573263175957,94.305235154300135,46.698595130665346,22.564437950876119,11.395991817663472,5.6262326584802711,2.6725354869178459,1.3769427862457619,0.73743886142009507,0.40027182212437601,0.18385641015261378,0.15098358666920084
235,504.69999999999999,-1,-53611.897536487304,-27015.456528798401,-13068.008236972997,-6315.1876244790083,-3123.7728912266798,-1504.9176026496625,-780.9839623743743,-380.88333198284892,-185.59504327912785,-90.890410652424379,-46.221843664921522,-22.974850527791546,-10.717823533447302,-5.2233251603436086,-2.8140867367533042,-1.302273953927249,-0.71298704927835554,-0.29167970898320095,-0.095856794477723051,-0.080235340717779879
236,504.72000000000003,1,55643.60079527599,26150.694685475195,13235.788483349001,6608.1938271341478,3042.5303491020518,1620.91924808522,764.86307657428858,379.77827751920944,187.77624107054794,95.647932574565914,44.5443271149677,21.331907908185336,11.204621537199845,5.1231762059040848,2.6430180991651069,1.3629773913323449,0.59677072627721506,0.36886175869810328,0.11057436093144508,0.075219376402034549
237,504.74000000000001,-1,-54957.177307804501,-25177.338232369602,-13033.336180576045,-6556.1714220356771,-3177.7738132694199,-1619.7304972051643,-749.84132106464949,-357.29923045354036,-192.18745908751893,-90.905127386896439,-43.188231953985714,-22.296179206079689,-11.457703318699112,-5.2597256365134921,-2.9045192503055919,-1.2853212422911484,-0.72154644381062172,-0.34193667690649193,-0.18674146659962804,-0.026731970994766305
238,504.75999999999999,1,52315.773397097328,27979.25229416514,13862.169753242719,6566.3833249863574,3271.0087842486541,1412.8773416286076,764.26137354225023,393.31769507854949,192.90042081993863,89.097115643943638,45.161998916627503,20.770097860239137,11.261730413994227,5.1823493216817411,2.8068621885916079,1.4077861569145647,0.57009729295603528,0.25342437855510758,0.1552384008650908,0.070940415590107303
239,504.77999999999997,-1,-53639.538802307696,-27057.23619885472,-12580.959292159843,-6464.8991585100866,-3045.0825172092273,-1574.9119661442683,-725.4333936500326,-384.72913591840279,-179.47806128250181,-91.353692368813512,-46.771404718641598,-22.565225493937021,-10.518900676475887,-5.3421975115354465,-2.6108483402292673,-1.2432157056597155,-0.65033103477297682,-0.31076328987591345,-0.10274899456795411,-0.052710474171070158
240,504.80000000000001,1,53726.064686762642,27038.983699617318,12977.409526038047,6418.0006391021989,3008.9960165711291,1582.1099838909477,752.7254201573777,389.29467048766821,194.94435897915838,92.00653585482398,44.172450366459643,22.409943297942224,11.165174652202024,5.4250144111646623,2.6797527967884824,1.3316938391264177,0.70050556849518197,0.24475900473786805,0.10778505469045929,-0.0069350762123811778
241,504.81999999999999,-1,-56032.688771876754,-28234.703860212907,-13161.378348363749,-6343.1906212871791,-3151.705664107486,-1578.9838663126152,-732.64109083334779,-374.21382811058641,-195.74595354193957,-89.521408157827395,-44.519774555736817,-22.46436058963701,-11.1471638918448,-5.3749586948964376,-2.7216846882944354,-1.3721294943192572,-0.65363753171483574,-0.25305733471405173,-0.17029093172210988,-0.061031384631490382
242,504.83999999999997,1,1132762.892947095,563623.89375529077,254014.76572103277,131548.60545622703,65114.011114512221,31845.929980358909,15209.710523902619,7907.0255062786446,3753.3934022327239,1856.2149677063383,868.90252179168624,459.00419765176485,220.5830337745966,111.72381618530797,51.988957789899359,28.194244995753774,13.637440409323078,8.6876962456966993,2.513395693579425,0.023773658518258706
243,504.86000000000001,-1,-53164.622277736096,-27114.529758100329,-13490.859413872206,-6450.1163543937873,-3149.9163663412928,-1581.328901964916,-762.84980820552926,-376.90293876802406,-193.51318403745219,-95.987098608822762,-46.957928885169999,-22.336148408482703,-10.400157456863418,-5.4164215647824392,-2.703548863010441,-1.3218770884450888,-0.64642121925835805,-0.37042323131379462,-0.14682116974191936,-0.08304910554780788
244,504.88,1,51974.48592314397,27310.424355421495,12492.153064895749,6411.641007356242,3251.7650063368346,1559.9230582273028,802.57703374514676,362.68808900914155,178.07583665299839,94.631332445654095,46.750414020117923,22.366656104420027,11.23859174232674,5.6769481971037576,2.5995984201414584,1.2335091988182472,0.61567161670817316,0.30262209875952123,0.11298124955533237,0.082135548002458314
245,504.89999999999998,-1,-56083.555928171561,-26995.343895686172,-13908.982037097969,-6397.8394418535454,-3017.4315504298261,-1606.0408362293347,-726.30523263711109,-372.13860648679764,-190.64459281868361,-92.221831589556643,-45.298508644761235,-21.69080607886767,-11.005220857122465,-5.5845507788108533,-2.5930300107248492,-1.3692242026011434,-0.69563135921900698,-0.33203673860849409,-0.16702156865457118,-0.014330004854374063
